"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"6840010","BUENOS AIRES","Tres De Febrero","Loma Hermosa","FIBRA OPTICA","119"
"6840010","BUENOS AIRES","Tres De Febrero","Loma Hermosa","Otros","1"
"6840010","BUENOS AIRES","Tres de Febrero","Loma Hermosa","SATELITAL","9"
"6840010","BUENOS AIRES","Tres De Febrero","Martín Coronado","ADSL","13"
"6840010","BUENOS AIRES","Tres De Febrero","Martín Coronado","CABLEMODEM","5.543"
"6840010","BUENOS AIRES","Tres De Febrero","Martín Coronado","FIBRA OPTICA","3.054"
"6840010","BUENOS AIRES","Tres de Febrero","Martín Coronado","SATELITAL","20"
"6840010","BUENOS AIRES","Tres De Febrero","Pablo Podestá","ADSL","195"
"6840010","BUENOS AIRES","Tres De Febrero","Pablo Podestá","CABLEMODEM","3.797"
"6840010","BUENOS AIRES","Tres De Febrero","Pablo Podestá","FIBRA OPTICA","2.156"
"6840010","BUENOS AIRES","Tres De Febrero","Pablo Podestá","Otros","3"
"6840010","BUENOS AIRES","Tres de Febrero","Pablo Podestá","SATELITAL","9"
"6840010","BUENOS AIRES","Tres De Febrero","Pablo Podestá","WIRELESS","438"
"6840010","BUENOS AIRES","Tres De Febrero","Remedios De Escalada","ADSL","3"
"6840010","BUENOS AIRES","Tres De Febrero","Remedios De Escalada","CABLEMODEM","3.259"
"6840010","BUENOS AIRES","Tres De Febrero","Remedios De Escalada","FIBRA OPTICA","10.104"
"6840010","BUENOS AIRES","Tres de Febrero","Remedios De Escalada","SATELITAL","3"
"6840010","BUENOS AIRES","Tres De Febrero","Saenz Peña","ADSL","28"
"6840010","BUENOS AIRES","Tres De Febrero","Saenz Peña","CABLEMODEM","6.069"
"6840010","BUENOS AIRES","Tres De Febrero","Saenz Peña","FIBRA OPTICA","1.067"
"6840010","BUENOS AIRES","Tres de Febrero","Saenz Peña","SATELITAL","6"
"6840010","BUENOS AIRES","Tres De Febrero","Saenz Peña","WIRELESS","1"
"6840010","BUENOS AIRES","Tres De Febrero","Santos Lugares","ADSL","28"
"6840010","BUENOS AIRES","Tres De Febrero","Santos Lugares","CABLEMODEM","7.339"
"6840010","BUENOS AIRES","Tres De Febrero","Santos Lugares","FIBRA OPTICA","1.558"
"6840010","BUENOS AIRES","Tres de Febrero","Santos Lugares","SATELITAL","12"
"6840010","BUENOS AIRES","Tres De Febrero","Santos Lugares","WIRELESS","1"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Bosch (Est. Juan Maria Bosch)","ADSL","13"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Bosch (Est. Juan Maria Bosch)","CABLEMODEM","7.936"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Bosch (Est. Juan Maria Bosch)","FIBRA OPTICA","7.755"
"6840010","BUENOS AIRES","Tres de Febrero","Villa Bosch (Est. Juan Maria Bosch)","SATELITAL","9"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Raffo","ADSL","21"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Raffo","CABLEMODEM","2.264"
"6840010","BUENOS AIRES","Tres De Febrero","Villa Raffo","FIBRA OPTICA","763"
"6840010","BUENOS AIRES","Tres de Febrero","Villa Raffo","SATELITAL","34"
"6847010","BUENOS AIRES","Tres Lomas","Ingeniero Thompson","SATELITAL","1"
"0","BUENOS AIRES","Tres Lomas","Otros","SATELITAL","6"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","ADSL","31"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","CABLEMODEM","814"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","DIAL UP","1"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","FIBRA OPTICA","746"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","Otros","319"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","SATELITAL","27"
"6847020","BUENOS AIRES","Tres Lomas","Tres Lomas","WIRELESS","203"
"6861010","BUENOS AIRES","Vicente López","Carapachay","ADSL","85"
"6861010","BUENOS AIRES","Vicente López","Carapachay","CABLEMODEM","4.000"
"6861010","BUENOS AIRES","Vicente López","Carapachay","FIBRA OPTICA","3.990"
"6861010","BUENOS AIRES","Vicente López","Carapachay","Otros","1"
"6861010","BUENOS AIRES","Vicente López","Carapachay","SATELITAL","4"
"6861010","BUENOS AIRES","Vicente López","Florida","ADSL","123"
"6861010","BUENOS AIRES","Vicente López","Florida","CABLEMODEM","9.785"
"6861010","BUENOS AIRES","Vicente López","Florida","FIBRA OPTICA","12.877"
"6861010","BUENOS AIRES","Vicente López","Florida","Otros","5"
"6861010","BUENOS AIRES","Vicente López","Florida","SATELITAL","22"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","ADSL","63"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","CABLEMODEM","5.699"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","FIBRA OPTICA","3.877"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","Otros","3"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","SATELITAL","16"
"6861010","BUENOS AIRES","Vicente López","Florida Oeste","WIRELESS","245"
"6861010","BUENOS AIRES","Vicente López","La Lucila","ADSL","35"
"6861010","BUENOS AIRES","Vicente López","La Lucila","CABLEMODEM","2.703"
"6861010","BUENOS AIRES","Vicente López","La Lucila","FIBRA OPTICA","3.062"
"6861010","BUENOS AIRES","Vicente López","La Lucila","SATELITAL","19"
"6861010","BUENOS AIRES","Vicente López","Munro","ADSL","81"
"6861010","BUENOS AIRES","Vicente López","Munro","CABLEMODEM","7.595"
"6861010","BUENOS AIRES","Vicente López","Munro","FIBRA OPTICA","8.660"
"6861010","BUENOS AIRES","Vicente López","Munro","Otros","7"
"6861010","BUENOS AIRES","Vicente López","Munro","SATELITAL","18"
"6861010","BUENOS AIRES","Vicente López","Munro","WIRELESS","1"
"6861010","BUENOS AIRES","Vicente López","Olivos","ADSL","250"
"6861010","BUENOS AIRES","Vicente López","Olivos","CABLEMODEM","15.649"
"6861010","BUENOS AIRES","Vicente López","Olivos","DIAL UP","2"
"6861010","BUENOS AIRES","Vicente López","Olivos","FIBRA OPTICA","20.879"
"6861010","BUENOS AIRES","Vicente López","Olivos","Otros","38"
"6861010","BUENOS AIRES","Vicente López","Olivos","SATELITAL","22"
"6861010","BUENOS AIRES","Vicente López","Vicente López","ADSL","63"
"6861010","BUENOS AIRES","Vicente López","Vicente López","CABLEMODEM","6.958"
"6861010","BUENOS AIRES","Vicente López","Vicente López","DIAL UP","3"
"6861010","BUENOS AIRES","Vicente López","Vicente López","FIBRA OPTICA","7.365"
"6861010","BUENOS AIRES","Vicente López","Vicente López","Otros","5"
"6861010","BUENOS AIRES","Vicente López","Vicente López","SATELITAL","38"
"6861010","BUENOS AIRES","Vicente López","Vicente López","WIRELESS","1"
"6861010","BUENOS AIRES","Vicente López","Villa Adelina","CABLEMODEM","545"
"6861010","BUENOS AIRES","Vicente López","Villa Adelina","FIBRA OPTICA","1.472"
"6861010","BUENOS AIRES","Vicente López","Villa Adelina","SATELITAL","1"
"6861010","BUENOS AIRES","Vicente López","Villa Martelli","ADSL","127"
"6861010","BUENOS AIRES","Vicente López","Villa Martelli","CABLEMODEM","5.566"
"6861010","BUENOS AIRES","Vicente López","Villa Martelli","FIBRA OPTICA","6.544"
"6861010","BUENOS AIRES","Vicente López","Villa Martelli","SATELITAL","26"
"6861010","BUENOS AIRES","Vicente López","Villa Martelli","WIRELESS","375"
"6868010","BUENOS AIRES","Villa Gesell","Mar Azul","SATELITAL","56"
"6868020","BUENOS AIRES","Villa Gesell","Mar De Las Pampas","SATELITAL","31"
"6868020","BUENOS AIRES","Villa Gesell","Villa Gesell","ADSL","3.842"
"6868020","BUENOS AIRES","Villa Gesell","Villa Gesell","FIBRA OPTICA","7.917"
"6868020","BUENOS AIRES","Villa Gesell","Villa Gesell","Otros","52"
"6868020","BUENOS AIRES","Villa Gesell","Villa Gesell","SATELITAL","289"
"6875010","BUENOS AIRES","Villarino","Argerich","SATELITAL","5"
"6875010","BUENOS AIRES","Villarino","Argerich","WIRELESS","27"
"6875020","BUENOS AIRES","Villarino","Colonia San Adolfo","SATELITAL","9"
"6875025","BUENOS AIRES","Villarino","Country Los Medanos","SATELITAL","2"
"6875025","BUENOS AIRES","Villarino","Country Los Medanos","WIRELESS","267"
"6875030","BUENOS AIRES","Villarino","Hilario Ascasubi","SATELITAL","57"
"6875040","BUENOS AIRES","Villarino","Juan Cousté  (Est. Algarrobo)","DIAL UP","1"
"6875040","BUENOS AIRES","Villarino","Juan Cousté  (Est. Algarrobo)","SATELITAL","44"
"6875040","BUENOS AIRES","Villarino","Juan Cousté  (Est. Algarrobo)","WIRELESS","82"
"6875050","BUENOS AIRES","Villarino","Mayor Buratovich","ADSL","82"
"6875050","BUENOS AIRES","Villarino","Mayor Buratovich","FIBRA OPTICA","617"
"6875050","BUENOS AIRES","Villarino","Mayor Buratovich","SATELITAL","46"
"6875060","BUENOS AIRES","Villarino","Médanos","ADSL","427"
"6875060","BUENOS AIRES","Villarino","Médanos","CABLEMODEM","551"
"6875060","BUENOS AIRES","Villarino","Médanos","DIAL UP","1"
"6875060","BUENOS AIRES","Villarino","Médanos","SATELITAL","182"
"6875060","BUENOS AIRES","Villarino","Médanos","WIRELESS","111"
"0","BUENOS AIRES","Villarino","Otros","SATELITAL","97"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","ADSL","347"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","CABLEMODEM","582"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","FIBRA OPTICA","1.663"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","Otros","1"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","SATELITAL","116"
"6875070","BUENOS AIRES","Villarino","Pedro Luro","WIRELESS","550"
"6875080","BUENOS AIRES","Villarino","Teniente Origone","SATELITAL","10"
"6875080","BUENOS AIRES","Villarino","Teniente Origone","WIRELESS","74"
"6882050","BUENOS AIRES","Zárate","Barrio Saavedra","SATELITAL","111"
"6882020","BUENOS AIRES","Zárate","Country Club El Casco","SATELITAL","118"
"6882030","BUENOS AIRES","Zárate","Escalada","SATELITAL","53"
"6882030","BUENOS AIRES","Zárate","Escalada","WIRELESS","75"
"6882040","BUENOS AIRES","Zárate","Lima","ADSL","1"
"6882040","BUENOS AIRES","Zárate","Lima","FIBRA OPTICA","1"
"6882040","BUENOS AIRES","Zárate","Lima","SATELITAL","199"
"6882040","BUENOS AIRES","Zárate","Lima","WIRELESS","903"
"0","BUENOS AIRES","Zárate","Otros","SATELITAL","51"
"6882050","BUENOS AIRES","Zárate","Zárate","ADSL","127"
"6882050","BUENOS AIRES","Zárate","Zárate","CABLEMODEM","20.297"
"6882050","BUENOS AIRES","Zárate","Zárate","FIBRA OPTICA","11.185"
"6882050","BUENOS AIRES","Zárate","Zárate","Otros","736"
"6882050","BUENOS AIRES","Zárate","Zárate","SATELITAL","130"
"6882050","BUENOS AIRES","Zárate","Zárate","WIRELESS","2.647"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","ADSL","21.160"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","CABLEMODEM","1.024.728"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","DIAL UP","2.551"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","FIBRA OPTICA","394.694"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","OTROS","31.853"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","SATELITAL","97"
"2000010","CABA","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires","WIRELESS","4.351"
"2000010","CABA","Comuna 01","CONSTITUCION","SATELITAL","26"
"2000010","CABA","Comuna 01","MONSERRAT","SATELITAL","34"
"2000010","CABA","Comuna 01","PUERTO MADERO","SATELITAL","46"
"2000010","CABA","Comuna 01","RETIRO","SATELITAL","62"
"2000010","CABA","Comuna 01","SAN NICOLAS","SATELITAL","136"
"2000010","CABA","Comuna 01","SAN TELMO","SATELITAL","30"
"2000010","CABA","Comuna 02","RECOLETA","SATELITAL","73"
"2000010","CABA","Comuna 03","BALVANERA","SATELITAL","17"
"2000010","CABA","Comuna 03","SAN CRISTOBAL","SATELITAL","15"
"2000010","CABA","Comuna 04","BARRACAS","SATELITAL","214"
"2000010","CABA","Comuna 04","BOCA","SATELITAL","32"
"2000010","CABA","Comuna 04","NUEVA POMPEYA","SATELITAL","53"
"2000010","CABA","Comuna 04","PARQUE PATRICIOS","SATELITAL","46"
"2000010","CABA","Comuna 05","ALMAGRO","SATELITAL","25"
"2000010","CABA","Comuna 05","BOEDO","SATELITAL","430"
"2000010","CABA","Comuna 06","CABALLITO","SATELITAL","77"
"2000010","CABA","Comuna 07","FLORES","SATELITAL","40"
"2000010","CABA","Comuna 07","PARQUE CHACABUCO","SATELITAL","37"
"2000010","CABA","Comuna 08","VILLA LUGANO","SATELITAL","61"
"2000010","CABA","Comuna 08","VILLA RIACHUELO","SATELITAL","17"
"2000010","CABA","Comuna 08","VILLA SOLDATI","SATELITAL","36"
"2000010","CABA","Comuna 09","LINIERS","SATELITAL","9"
"2000010","CABA","Comuna 09","MATADEROS","SATELITAL","30"
"2000010","CABA","Comuna 09","PARQUE AVELLANEDA","SATELITAL","20"
"2000010","CABA","Comuna 10","FLORESTA","SATELITAL","11"
"2000010","CABA","Comuna 10","MONTE CASTRO","SATELITAL","10"
"2000010","CABA","Comuna 10","VELEZ SARSFIELD","SATELITAL","6"
"2000010","CABA","Comuna 10","VERSALLES","SATELITAL","2"
"2000010","CABA","Comuna 10","VILLA LURO","SATELITAL","10"
"2000010","CABA","Comuna 10","VILLA REAL","SATELITAL","5"
"2000010","CABA","Comuna 11","VILLA DEL PARQUE","SATELITAL","22"
"2000010","CABA","Comuna 11","VILLA DEVOTO","SATELITAL","49"
"2000010","CABA","Comuna 11","VILLA GENERAL MITRE","SATELITAL","18"
"2000010","CABA","Comuna 11","VILLA SANTA RITA","SATELITAL","5"
"2000010","CABA","Comuna 12","COGHLAN","SATELITAL","23"
"2000010","CABA","Comuna 12","SAAVEDRA","SATELITAL","20"
"2000010","CABA","Comuna 12","VILLA PUEYRREDON","SATELITAL","17"
"2000010","CABA","Comuna 12","VILLA URQUIZA","SATELITAL","30"
"2000010","CABA","Comuna 13","BELGRANO","SATELITAL","114"
"2000010","CABA","Comuna 13","COLEGIALES","SATELITAL","59"
"2000010","CABA","Comuna 13","NUÑEZ","SATELITAL","36"
"2000010","CABA","Comuna 14","PALERMO","SATELITAL","172"
"2000010","CABA","Comuna 15","AGRONOMIA","SATELITAL","5"
"2000010","CABA","Comuna 15","CHACARITA","SATELITAL","32"
"2000010","CABA","Comuna 15","PARQUE CHAS","SATELITAL","7"
"2000010","CABA","Comuna 15","PATERNAL","SATELITAL","23"
"2000010","CABA","Comuna 15","VILLA CRESPO","SATELITAL","18"
"2000010","CABA","Comuna 15","VILLA ORTUZAR","SATELITAL","18"
"10007010","CATAMARCA","Ambato","Chuchucaruana","SATELITAL","4"
"10007030","CATAMARCA","Ambato","El Bolsón","SATELITAL","39"
"10007040","CATAMARCA","Ambato","El Rodeo","SATELITAL","125"
"10007040","CATAMARCA","Ambato","El Rodeo","WIRELESS","152"
"10007050","CATAMARCA","Ambato","Huaycama","SATELITAL","4"
"10007060","CATAMARCA","Ambato","La Puerta","SATELITAL","16"
"10007070","CATAMARCA","Ambato","Las Chacritas","SATELITAL","12"
"10007080","CATAMARCA","Ambato","Las Juntas","SATELITAL","96"
"10007090","CATAMARCA","Ambato","Los Castillos","SATELITAL","10"
"10007100","CATAMARCA","Ambato","Los Talas","SATELITAL","23"
"10007100","CATAMARCA","Ambato","Los Talas","WIRELESS","66"
"10007110","CATAMARCA","Ambato","Los Varela","SATELITAL","36"
"10007120","CATAMARCA","Ambato","Singuil","SATELITAL","19"
"10014010","CATAMARCA","Ancasti","Ancasti","SATELITAL","31"
"10014020","CATAMARCA","Ancasti","Anquincila","SATELITAL","26"
"10014030","CATAMARCA","Ancasti","La Candelaria","FIBRA OPTICA","1"
"10014030","CATAMARCA","Ancasti","La Candelaria","SATELITAL","10"
"10014040","CATAMARCA","Ancasti","La Majada","SATELITAL","21"
"0","CATAMARCA","Ancasti","Otros","SATELITAL","28"
"10021010","CATAMARCA","Andalgalá","Aconquija","SATELITAL","106"
"10021010","CATAMARCA","Andalgalá","Alto De Las Juntas","SATELITAL","20"
"10021010","CATAMARCA","Andalgalá","Amanao","SATELITAL","1"
"10021020","CATAMARCA","Andalgalá","Andalgalá","ADSL","494"
"10021020","CATAMARCA","Andalgalá","Andalgalá","FIBRA OPTICA","144"
"10021020","CATAMARCA","Andalgalá","Andalgalá","SATELITAL","220"
"10021020","CATAMARCA","Andalgalá","Andalgalá","WIRELESS","203"
"10021010","CATAMARCA","Andalgalá","Buena Vista","SATELITAL","5"
"10021030","CATAMARCA","Andalgalá","Chaquiago","FIBRA OPTICA","9"
"10021030","CATAMARCA","Andalgalá","Chaquiago","SATELITAL","21"
"10021030","CATAMARCA","Andalgalá","Chaquiago","WIRELESS","14"
"10021040","CATAMARCA","Andalgalá","Choya","SATELITAL","10"
"10021050","CATAMARCA","Andalgalá","El Alamito","WIRELESS","20"
"10021070","CATAMARCA","Andalgalá","El Potrero","FIBRA OPTICA","14"
"10021070","CATAMARCA","Andalgalá","El Potrero","SATELITAL","8"
"10021080","CATAMARCA","Andalgalá","La Aguada","FIBRA OPTICA","11"
"10021080","CATAMARCA","Andalgalá","La Aguada","SATELITAL","3"
"10021080","CATAMARCA","Andalgalá","La Aguada","WIRELESS","5"
"0","CATAMARCA","Andalgalá","Otros","SATELITAL","32"
"10028010","CATAMARCA","Antofagasta de la Sierra","Antofagasta de la Sierra","SATELITAL","150"
"10028020","CATAMARCA","Antofagasta de la Sierra","Antofalla","SATELITAL","9"
"10028030","CATAMARCA","Antofagasta de la Sierra","El Peñón","SATELITAL","62"
"10028040","CATAMARCA","Antofagasta de la Sierra","Los Nacimientos","SATELITAL","1"
"0","CATAMARCA","Antofagasta de la Sierra","Otros","SATELITAL","78"
"10035010","CATAMARCA","Belén","Barranca Larga","SATELITAL","20"
"10035020","CATAMARCA","Belén","Belén","SATELITAL","452"
"10035020","CATAMARCA","Belén","Belén","WIRELESS","30"
"10035030","CATAMARCA","Belén","Cóndor Huasi","SATELITAL","3"
"10035040","CATAMARCA","Belén","Corral Quemado","SATELITAL","21"
"10035050","CATAMARCA","Belén","El Durazno","SATELITAL","2"
"10035060","CATAMARCA","Belén","Farallón Negro","SATELITAL","6"
"10035070","CATAMARCA","Belén","Hualfín","SATELITAL","30"
"10035080","CATAMARCA","Belén","Jacipunco","SATELITAL","4"
"10035090","CATAMARCA","Belén","La Puntilla","SATELITAL","30"
"10035100","CATAMARCA","Belén","Las Juntas","SATELITAL","44"
"10035100","CATAMARCA","Belén","Las Juntas","WIRELESS","5"
"10035110","CATAMARCA","Belén","Londres","SATELITAL","123"
"10035110","CATAMARCA","Belén","Londres","WIRELESS","20"
"10035120","CATAMARCA","Belén","Los Nacimientos","SATELITAL","2"
"0","CATAMARCA","Belén","Otros","SATELITAL","105"
"10035130","CATAMARCA","Belén","Puerta de Corral Quemado","SATELITAL","11"
"10035140","CATAMARCA","Belén","Puerta de San José","SATELITAL","25"
"10035150","CATAMARCA","Belén","Villa Vil","SATELITAL","38"
"10042020","CATAMARCA","Capayán","Balde de la Punta","SATELITAL","7"
"10042030","CATAMARCA","Capayán","Capayán","SATELITAL","5"
"10042040","CATAMARCA","Capayán","Chumbicha","ADSL","54"
"10042040","CATAMARCA","Capayán","Chumbicha","FIBRA OPTICA","5"
"10042040","CATAMARCA","Capayán","Chumbicha","SATELITAL","15"
"10042040","CATAMARCA","Capayán","Chumbicha","WIRELESS","474"
"10042050","CATAMARCA","Capayán","Colonia del Valle","SATELITAL","14"
"10042060","CATAMARCA","Capayán","Colonia Nueva Coneta","FIBRA OPTICA","8"
"10042060","CATAMARCA","Capayán","Colonia Nueva Coneta","SATELITAL","33"
"10042060","CATAMARCA","Capayán","Colonia Nueva Coneta","WIRELESS","9"
"10042070","CATAMARCA","Capayán","Concepción","SATELITAL","11"
"10042080","CATAMARCA","Capayán","Coneta","FIBRA OPTICA","10"
"10042080","CATAMARCA","Capayán","Coneta","SATELITAL","16"
"10042100","CATAMARCA","Capayán","Huillapima","FIBRA OPTICA","5"
"10042100","CATAMARCA","Capayán","Huillapima","SATELITAL","25"
"10042100","CATAMARCA","Capayán","Huillapima","WIRELESS","9"
"10042110","CATAMARCA","Capayán","Los Angeles","SATELITAL","20"
"10042110","CATAMARCA","Capayán","Los Angeles","WIRELESS","5"
"10042020","CATAMARCA","Capayán","Los Angeles Sur","SATELITAL","1"
"10042120","CATAMARCA","Capayán","Miraflores","FIBRA OPTICA","7"
"10042120","CATAMARCA","Capayán","Miraflores","SATELITAL","9"
"10042120","CATAMARCA","Capayán","Miraflores","WIRELESS","10"
"0","CATAMARCA","Capayán","Otros","SATELITAL","29"
"10042130","CATAMARCA","Capayán","San Martín","SATELITAL","12"
"10042140","CATAMARCA","Capayán","San Pablo","SATELITAL","7"
"10042150","CATAMARCA","Capayán","San Pedro","SATELITAL","21"
"10049020","CATAMARCA","Capital","Barrio Bancario","SATELITAL","383"
"10049020","CATAMARCA","Capital","El Pantanillo","CABLEMODEM","3"
"10049020","CATAMARCA","Capital","El Pantanillo","FIBRA OPTICA","33"
"10049020","CATAMARCA","Capital","El Pantanillo","SATELITAL","27"
"0","CATAMARCA","Capital","Otros","SATELITAL","5"
"10049030","CATAMARCA","Capital","San Fernando del Valle de Catamarca","ADSL","1.165"
"10049030","CATAMARCA","Capital","San Fernando del Valle de Catamarca","CABLEMODEM","8.075"
"10049030","CATAMARCA","Capital","San Fernando del Valle de Catamarca","FIBRA OPTICA","54.361"
"10049030","CATAMARCA","Capital","San Fernando del Valle de Catamarca","SATELITAL","69"
"10049030","CATAMARCA","Capital","San Fernando del Valle de Catamarca","WIRELESS","14"
"10056010","CATAMARCA","El Alto","El Alto","SATELITAL","48"
"10056010","CATAMARCA","El Alto","El Alto","WIRELESS","28"
"10056020","CATAMARCA","El Alto","Guayamba","SATELITAL","83"
"10056030","CATAMARCA","El Alto","Infanzón","SATELITAL","10"
"10056040","CATAMARCA","El Alto","Los Corrales","SATELITAL","7"
"0","CATAMARCA","El Alto","Otros","SATELITAL","18"
"10056050","CATAMARCA","El Alto","Tapso","SATELITAL","11"
"10056060","CATAMARCA","El Alto","Vilismán","SATELITAL","27"
"10063010","CATAMARCA","Fray Mamerto Esquiú","Collagasta","CABLEMODEM","7"
